,Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Airport ID,Airport,State,Flight Phase,Visibility,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact,incident_date,Birdstrikes_N,name,elevation_ft,municipality,coordinates,long,lat,zipcode,incident_date,prcp,avg_wind_speed
75,2010,2,1,SWA,SOUTHWEST AIRLINES,B-737-700,KMCO,ORLANDO INTL,FL,APPROACH,NIGHT,50.0,125.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-02-01,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827,2010-02-01,157,32
76,2010,2,2,EGF,AMERICAN EAGLE AIRLINES,EMB-135,KSAN,SAN DIEGO INTL,CA,CLIMB,DUSK,20.0,160.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-02-02,45,San Diego International Airport,17.0,San Diego,"-117.190002441, 32.7336006165",-117.190002441, 32.7336006165,92101,2010-02-02,0,19
77,2010,2,4,SWA,SOUTHWEST AIRLINES,B-737-300,KHRL,VALLEY INTL,TX,CLIMB,DAY,10.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-02-04,33,Valley International Airport,36.0,Harlingen,"-97.65440368652344, 26.228500366210938",-97.65440368652344, 26.228500366210938,78550,2010-02-04,457,48
78,2010,2,5,JBU,JETBLUE AIRWAYS,EMB-190,KSMF,SACRAMENTO INTL,CA,LANDING ROLL,DAY,0.0,130.0,0.0,ZT002,WESTERN MEADOWLARK,1,NONE,2010-02-05,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837,2010-02-05,25,48
79,2010,2,5,SWA,SOUTHWEST AIRLINES,B-737-700,KSMF,SACRAMENTO INTL,CA,APPROACH,NIGHT,2000.0,180.0,6.0,J2136,CANVASBACK,1,NONE,2010-02-05,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837,2010-02-05,25,48
80,2010,2,5,ASH,MESA AIRLINES,CRJ100/200,KSBA,SANTA BARBARA MUNICIPAL,CA,APPROACH,DAY,5.0,110.0,0.0,N5111,KILLDEER,2-10,NONE,2010-02-05,7,Santa Barbara Municipal Airport,13.0,Santa Barbara,"-119.8399963, 34.42620087",-119.8399963, 34.42620087,93117,2010-02-05,137,59
81,2010,2,6,1ASQ,ATLANTIC SOUTHEAST,CRJ100/200,KBHM,BIRMINGHAM-SHUTTLESWORTH INTL,AL,APPROACH,DAY,20.0,140.0,0.0,ZT1,BLACKBIRD,1,NONE,2010-02-06,47,Birmingham-Shuttlesworth International Airport,650.0,Birmingham,"-86.75350189, 33.56290054",-86.75350189, 33.56290054,35212,2010-02-06,0,55
82,2010,2,6,MKU,ISLAND AIR,DHC8 DASH 8,PHLI,LIHUE ARPT,HI,LANDING ROLL,NIGHT,0.0,80.0,0.0,R1101,BARN OWL,1,NONE,2010-02-06,72,Lihue Airport,153.0,Lihue,"-159.33900451660156, 21.97599983215332",-159.33900451660156, 21.97599983215332,96766,2010-02-06,0,31
83,2010,2,6,HAL,HAWAIIAN AIR,B-717-200,PHOG,KAHULUI ARPT,HI,TAKEOFF RUN,NIGHT,0.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-02-06,51,Kahului Airport,54.0,Kahului,"-156.429993, 20.8986",-156.429993, 20.8986,96732,2010-02-06,0,24
84,2010,2,9,SKW,SKYWEST AIRLINES,CRJ700,KCOS,CITY OF COLORADO SPRINGS MUNI APRT,CO,CLIMB,DAY,20.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-02-09,28,City of Colorado Springs Municipal Airport,6187.0,Colorado Springs,"-104.700996, 38.805801",-104.700996, 38.805801,80916,2010-02-09,0,27
85,2010,2,9,BUS,BUSINESS,CHALLENGER 300,KILG,NEW CASTLE COUNTY,DE,TAKEOFF RUN,DAY,0.0,110.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,PRECAUTIONARY LANDING,2010-02-09,19,New Castle Airport,80.0,Wilmington,"-75.60649872, 39.67869949",-75.60649872, 39.67869949,19720,2010-02-09,147,18
86,2010,2,9,SWA,SOUTHWEST AIRLINES,B-737-700,KHOU,WILLIAM P HOBBY ARPT,TX,APPROACH,NIGHT,400.0,135.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-02-09,210,William P Hobby Airport,46.0,Houston,"-95.27890015, 29.64539909",-95.27890015, 29.64539909,77061,2010-02-09,0,74
87,2010,2,10,SKW,SKYWEST AIRLINES,CRJ900,KIAH,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,TX,APPROACH,DUSK,5.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-02-10,127,George Bush Intercontinental Houston Airport,97.0,Houston,"-95.34140014648438, 29.984399795532227",-95.34140014648438, 29.984399795532227,77032,2010-02-10,3,13
88,2010,2,10,FFT,FRONTIER AIRLINES,A-319,KDEN,DENVER INTL AIRPORT,CO,TAKEOFF RUN,DAY,0.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-02-10,322,Denver International Airport,5431.0,Denver,"-104.672996521, 39.861698150635",-104.672996521, 39.861698150635,80249,2010-02-10,0,26
89,2010,2,12,JBU,JETBLUE AIRWAYS,EMB-190,KJFK,JOHN F KENNEDY INTL,NY,LANDING ROLL,DAY,0.0,120.0,0.0,YH004,HORNED LARK,1,NONE,2010-02-12,159,John F Kennedy International Airport,13.0,New York,"-73.7789, 40.639801",-73.7789, 40.639801,11430,2010-02-12,0,61
90,2010,2,12,RBY,VISION AIRLINES,B-737-300,KPIE,ST. PETE-CLEARWATER INTL ARPT,FL,APPROACH,DAY,25.0,145.0,0.0,UNKBS,UNKNOWN SMALL BIRD,11-100,NONE,2010-02-12,32,St Petersburg Clearwater International Airport,11.0,St Petersburg-Clearwater,"-82.68740082, 27.91020012",-82.68740082, 27.91020012,33762,2010-02-12,188,58
91,2010,2,13,DAL,DELTA AIR LINES,A-319,KSMF,SACRAMENTO INTL,CA,TAKEOFF RUN,DAY,0.0,130.0,0.0,ZT002,WESTERN MEADOWLARK,2-10,NONE,2010-02-13,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837,2010-02-13,3,16
92,2010,2,13,SWA,SOUTHWEST AIRLINES,B-737-700,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,APPROACH,DAY,1000.0,130.0,10.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-02-13,112,Norman Y. Mineta San Jose International Airport,62.0,San Jose,"-121.929001, 37.362598",-121.929001, 37.362598,95110,2010-02-13,0,15
93,2010,2,14,JBU,JETBLUE AIRWAYS,EMB-190,KJFK,JOHN F KENNEDY INTL,NY,TAKEOFF RUN,DAY,0.0,130.0,0.0,NE101,HERRING GULL,1,NONE,2010-02-14,159,John F Kennedy International Airport,13.0,New York,"-73.7789, 40.639801",-73.7789, 40.639801,11430,2010-02-14,0,79
94,2010,2,15,SWA,SOUTHWEST AIRLINES,B-737-300,KMCO,ORLANDO INTL,FL,APPROACH,DAY,150.0,140.0,0.100000001,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-02-15,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827,2010-02-15,0,34
95,2010,2,15,NKS,SPIRIT AIRLINES,A-321,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,CLIMB,DAY,1400.0,200.0,4.0,K1002,TURKEY VULTURE,1,PRECAUTIONARY LANDING,2010-02-15,165,Fort Lauderdale Hollywood International Airport,9.0,Fort Lauderdale,"-80.152702, 26.072599",-80.152702, 26.072599,33315,2010-02-15,0,33
96,2010,2,16,AWE,US AIRWAYS,A-321,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,LANDING ROLL,DAY,0.0,150.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,11-100,NONE,2010-02-16,133,Charlotte Douglas International Airport,748.0,Charlotte,"-80.94309997558594, 35.2140007019043",-80.94309997558594, 35.2140007019043,28208,2010-02-16,0,30
97,2010,2,16,SWA,SOUTHWEST AIRLINES,B-737-700,KBUR,BOB HOPE ARPT,CA,DESCENT,NIGHT,4000.0,210.0,25.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-02-16,51,Bob Hope Airport,778.0,Burbank,"-118.35900115966797, 34.20069885253906",-118.35900115966797, 34.20069885253906,91505,2010-02-16,0,10
98,2010,2,17,JBU,JETBLUE AIRWAYS,EMB-190,KMCO,ORLANDO INTL,FL,TAKEOFF RUN,DAY,0.0,130.0,0.0,K1002,TURKEY VULTURE,1,NONE,2010-02-17,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827,2010-02-17,0,50
99,2010,2,17,UAL,UNITED AIRLINES,B-757-200,KSMF,SACRAMENTO INTL,CA,DESCENT,NIGHT,7000.0,250.0,21.0,ZT002,WESTERN MEADOWLARK,1,NONE,2010-02-17,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837,2010-02-17,3,8
100,2010,2,18,BUS,BUSINESS,DA-2000,KABE,LEHIGH VALLEY INTL,PA,LANDING ROLL,DAY,0.0,120.0,0.0,YH004,HORNED LARK,2-10,NONE,2010-02-18,18,Lehigh Valley International Airport,393.0,Allentown,"-75.44080352783203, 40.652099609375",-75.44080352783203, 40.652099609375,18109,2010-02-18,0,59
101,2010,2,18,PCM,WESTAIR,C-208,KSMF,SACRAMENTO INTL,CA,APPROACH,NIGHT,300.0,160.0,3.0,J2303,TUNDRA SWAN,1,OTHER,2010-02-18,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837,2010-02-18,3,13
102,2010,2,20,BUS,BUSINESS,CRJ100/200,KSLN,SALINA MUNICIPAL,KS,TAKEOFF RUN,DAY,0.0,180.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-02-20,1,Salina Municipal Airport,1288.0,Salina,"-97.6521987915039, 38.79100036621094",-97.6521987915039, 38.79100036621094,67401,2010-02-20,0,42
103,2010,2,21,SWA,SOUTHWEST AIRLINES,B-737-300,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,LANDING ROLL,DAY,0.0,130.0,0.0,NE1,GULL,1,NONE,2010-02-21,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240,2010-02-21,0,30
104,2010,2,21,AWE,US AIRWAYS,A-319,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,APPROACH,DAY,8.0,130.0,0.0,YI010,TREE SWALLOW,1,NONE,2010-02-21,181,Southwest Florida International Airport,30.0,Fort Myers,"-81.75520324707031, 26.53619956970215",-81.75520324707031, 26.53619956970215,33913,2010-02-21,5,26
105,2010,2,22,SWA,SOUTHWEST AIRLINES,B-737-500,KSMF,SACRAMENTO INTL,CA,TAKEOFF RUN,DAY,0.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-02-22,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837,2010-02-22,0,37
106,2010,2,23,SWA,SOUTHWEST AIRLINES,B-737-700,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,DAY,30.0,125.0,0.0,NE1,GULL,1,NONE,2010-02-23,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240,2010-02-23,0,32
107,2010,2,25,DAL,DELTA AIR LINES,B-757-300,KSFO,SAN FRANCISCO INTL ARPT,CA,CLIMB,DAY,100.0,140.0,0.0,NE1,GULL,1,NONE,2010-02-25,155,San Francisco International Airport,13.0,San Francisco,"-122.375, 37.61899948120117",-122.375, 37.61899948120117,94128,2010-02-25,0,20
108,2010,2,26,HAL,HAWAIIAN AIR,B-717-200,PHTO,HILO INTL ARPT,HI,APPROACH,DAY,10.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-02-26,70,Hilo International Airport,38.0,Hilo,"-155.04800415039062, 19.721399307250977",-155.04800415039062, 19.721399307250977,96720,2010-02-26,0,31
109,2010,2,28,JBU,JETBLUE AIRWAYS,A-320,KMCO,ORLANDO INTL,FL,APPROACH,DAY,50.0,120.0,0.0,YI010,TREE SWALLOW,1,NONE,2010-02-28,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827,2010-02-28,0,48
110,2010,3,2,BUS,BUSINESS,LEARJET-60,KILG,NEW CASTLE COUNTY,DE,CLIMB,DAY,700.0,200.0,0.0,J2204,CANADA GOOSE,2-10,PRECAUTIONARY LANDING,2010-03-02,19,New Castle Airport,80.0,Wilmington,"-75.60649872, 39.67869949",-75.60649872, 39.67869949,19720,2010-03-02,13,28
111,2010,3,2,JBU,JETBLUE AIRWAYS,EMB-190,KMCO,ORLANDO INTL,FL,LANDING ROLL,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-03-02,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827,2010-03-02,124,77
112,2010,3,2,HAL,HAWAIIAN AIR,B-717-200,PHTO,HILO INTL ARPT,HI,TAKEOFF RUN,DAY,0.0,160.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-03-02,70,Hilo International Airport,38.0,Hilo,"-155.04800415039062, 19.721399307250977",-155.04800415039062, 19.721399307250977,96720,2010-03-02,0,55
113,2010,3,3,HAL,HAWAIIAN AIR,B-717-200,PHTO,HILO INTL ARPT,HI,TAKEOFF RUN,DAY,0.0,130.0,0.0,N5122,PACIFIC GOLDEN-PLOVER,1,NONE,2010-03-03,70,Hilo International Airport,38.0,Hilo,"-155.04800415039062, 19.721399307250977",-155.04800415039062, 19.721399307250977,96720,2010-03-03,0,44
114,2010,3,4,BUS,BUSINESS,C-560,KABE,LEHIGH VALLEY INTL,PA,LANDING ROLL,DAY,0.0,100.0,0.0,YH004,HORNED LARK,2-10,NONE,2010-03-04,18,Lehigh Valley International Airport,393.0,Allentown,"-75.44080352783203, 40.652099609375",-75.44080352783203, 40.652099609375,18109,2010-03-04,0,58
115,2010,3,4,AWE,US AIRWAYS,A-321,KMCO,ORLANDO INTL,FL,LANDING ROLL,DAY,0.0,130.0,0.0,YI010,TREE SWALLOW,2-10,NONE,2010-03-04,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827,2010-03-04,0,50
116,2010,3,4,SWA,SOUTHWEST AIRLINES,B-737-700,KDAL,DALLAS LOVE FIELD ARPT,TX,DESCENT,DUSK,3800.0,250.0,20.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-03-04,171,Dallas Love Field,487.0,Dallas,"-96.851799, 32.847099",-96.851799, 32.847099,75235,2010-03-04,0,50
117,2010,3,5,AWE,US AIRWAYS,B-737-400,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,TAKEOFF RUN,DAY,0.0,170.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-03-05,133,Charlotte Douglas International Airport,748.0,Charlotte,"-80.94309997558594, 35.2140007019043",-80.94309997558594, 35.2140007019043,28208,2010-03-05,0,33
118,2010,3,6,SWA,SOUTHWEST AIRLINES,B-737-700,KBUR,BOB HOPE ARPT,CA,LANDING ROLL,DAY,0.0,120.0,0.0,NE121,CALIFORNIA GULL,1,NONE,2010-03-06,51,Bob Hope Airport,778.0,Burbank,"-118.35900115966797, 34.20069885253906",-118.35900115966797, 34.20069885253906,91505,2010-03-06,229,24
119,2010,3,6,UCA,COMMUTAIR,DHC8 DASH 8,KSBN,SOUTH BEND REGIONAL,IN,APPROACH,DAY,200.0,110.0,0.25,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-03-06,7,South Bend Regional Airport,799.0,South Bend,"-86.31729888916016, 41.70869827270508",-86.31729888916016, 41.70869827270508,46628,2010-03-06,0,9
120,2010,3,6,AWE,US AIRWAYS,A-321,KDEN,DENVER INTL AIRPORT,CO,LANDING ROLL,DAY,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-03-06,322,Denver International Airport,5431.0,Denver,"-104.672996521, 39.861698150635",-104.672996521, 39.861698150635,80249,2010-03-06,0,38
121,2010,3,7,SWA,SOUTHWEST AIRLINES,B-737-700,KSAT,SAN ANTONIO INTL,TX,CLIMB,DAY,50.0,165.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-03-07,136,San Antonio International Airport,809.0,San Antonio,"-98.469803, 29.533701",-98.469803, 29.533701,78216,2010-03-07,56,35
122,2010,3,7,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KCHS,CHARLESTON AFB/INTL ARPT,SC,CLIMB,DAY,5000.0,240.0,3.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-03-07,28,Charleston Air Force Base-International Airport,46.0,Charleston,"-80.04049683, 32.89860153",-80.04049683, 32.89860153,29404,2010-03-07,0,19
123,2010,3,7,FFT,FRONTIER AIRLINES,A-319,KDEN,DENVER INTL AIRPORT,CO,CLIMB,DAY,500.0,150.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-03-07,322,Denver International Airport,5431.0,Denver,"-104.672996521, 39.861698150635",-104.672996521, 39.861698150635,80249,2010-03-07,0,29
124,2010,3,8,SWA,SOUTHWEST AIRLINES,B-737-300,KDAL,DALLAS LOVE FIELD ARPT,TX,APPROACH,NIGHT,4000.0,210.0,20.0,UNKBL,UNKNOWN LARGE BIRD,2-10,NONE,2010-03-08,171,Dallas Love Field,487.0,Dallas,"-96.851799, 32.847099",-96.851799, 32.847099,75235,2010-03-08,71,66
125,2010,3,8,SWA,SOUTHWEST AIRLINES,B-737-300,KDAL,DALLAS LOVE FIELD ARPT,TX,LANDING ROLL,DUSK,0.0,135.0,0.0,O2205,MOURNING DOVE,1,NONE,2010-03-08,171,Dallas Love Field,487.0,Dallas,"-96.851799, 32.847099",-96.851799, 32.847099,75235,2010-03-08,71,66
126,2010,3,8,SWA,SOUTHWEST AIRLINES,B-737-700,KSAT,SAN ANTONIO INTL,TX,APPROACH,DAY,50.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-03-08,136,San Antonio International Airport,809.0,San Antonio,"-98.469803, 29.533701",-98.469803, 29.533701,78216,2010-03-08,89,57
127,2010,3,8,SWA,SOUTHWEST AIRLINES,B-737-700,KMCO,ORLANDO INTL,FL,LANDING ROLL,DAY,0.0,120.0,0.0,YI005,BARN SWALLOW,2-10,NONE,2010-03-08,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827,2010-03-08,0,8
128,2010,3,9,AAL,AMERICAN AIRLINES,MD-83,KRDU,RALEIGH-DURHAM INTL,NC,TAKEOFF RUN,DUSK,0.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-03-09,89,Raleigh Durham International Airport,435.0,Raleigh/Durham,"-78.7874984741211, 35.877601623535156",-78.7874984741211, 35.877601623535156,27560,2010-03-09,0,9
129,2010,3,9,TRS,AIRTRAN AIRWAYS,B-717-200,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,NIGHT,3000.0,250.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-03-09,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240,2010-03-09,0,13
130,2010,3,10,UPS,UPS AIRLINES,A-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,3000.0,180.0,25.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-03-10,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213,2010-03-10,0,47
131,2010,3,10,SWA,SOUTHWEST AIRLINES,B-737-700,KIND,INDIANAPOLIS INTL ARPT,IN,APPROACH,NIGHT,3500.0,200.0,12.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-03-10,94,Indianapolis International Airport,797.0,Indianapolis,"-86.294403, 39.7173",-86.294403, 39.7173,46241,2010-03-10,10,51
132,2010,3,10,CHQ,CHAUTAUQUA AIRLINES,EMB-145,KORF,NORFOLK INTL,VA,CLIMB,NIGHT,50.0,110.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-03-10,49,Norfolk International Airport,26.0,Norfolk,"-76.20120239257812, 36.89459991455078",-76.20120239257812, 36.89459991455078,23502,2010-03-10,0,24
133,2010,3,11,SWA,SOUTHWEST AIRLINES,B-737-300,KDAL,DALLAS LOVE FIELD ARPT,TX,LANDING ROLL,DUSK,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-03-11,171,Dallas Love Field,487.0,Dallas,"-96.851799, 32.847099",-96.851799, 32.847099,75235,2010-03-11,0,25
134,2010,3,11,UPS,UPS AIRLINES,B-757-200,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,DESCENT,NIGHT,7500.0,250.0,25.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-03-11,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213,2010-03-11,0,47
135,2010,3,11,FLG*,PINNACLE,CRJ440,KDTW,DETROIT METRO WAYNE COUNTY ARPT,MI,CLIMB,DUSK,3000.0,230.0,3.0,J22,GEESE,2-10,PRECAUTIONARY LANDING,2010-03-11,40,Detroit Metropolitan Wayne County Airport,645.0,Detroit,"-83.35340118408203, 42.212398529052734",-83.35340118408203, 42.212398529052734,48242,2010-03-11,36,31
136,2010,3,12,SWA,SOUTHWEST AIRLINES,B-737-700,KLAX,LOS ANGELES INTL,CA,APPROACH,NIGHT,1500.0,140.0,5.0,UNKBM,UNKNOWN MEDIUM BIRD,2-10,NONE,2010-03-12,128,Los Angeles International Airport,125.0,Los Angeles,"-118.407997, 33.942501",-118.407997, 33.942501,90045,2010-03-12,0,33
137,2010,3,12,SWA,SOUTHWEST AIRLINES,B-737-700,KMCO,ORLANDO INTL,FL,APPROACH,DAY,1500.0,175.0,15.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-03-12,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827,2010-03-12,305,36
138,2010,3,12,SWA,SOUTHWEST AIRLINES,B-737-700,KCRP,CORPUS CHRISTI INTL ARPT,TX,APPROACH,DAY,1000.0,135.0,3.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-03-12,24,Corpus Christi International Airport,44.0,Corpus Christi,"-97.5011978149414, 27.77039909362793",-97.5011978149414, 27.77039909362793,78406,2010-03-12,0,54
139,2010,3,12,FDX,FEDEX EXPRESS,A-310,KMDT,HARRISBURG INTL,PA,DESCENT,NIGHT,4500.0,250.0,25.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE,2010-03-12,102,Harrisburg International Airport,310.0,Harrisburg,"-76.7633972168, 40.1935005188",-76.7633972168, 40.1935005188,17057,2010-03-12,56,49
140,2010,3,13,SWA,SOUTHWEST AIRLINES,B-737-700,KJAX,JACKSONVILLE INTL,FL,APPROACH,NIGHT,900.0,135.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-03-13,87,Jacksonville International Airport,30.0,Jacksonville,"-81.68789672851562, 30.49410057067871",-81.68789672851562, 30.49410057067871,32218,2010-03-13,10,60
141,2010,3,14,ASH,MESA AIRLINES,CRJ900,KLGB,LONG BEACH-DAUGH FLD,CA,APPROACH,DAY,10.0,145.0,0.0,K5114,AMERICAN KESTREL,1,NONE,2010-03-14,54,Long Beach /Daugherty Field/ Airport,60.0,Long Beach,"-118.1520004, 33.81769943",-118.1520004, 33.81769943,90807,2010-03-14,0,16
142,2010,3,15,HAL,HAWAIIAN AIR,B-767-300,KSFO,SAN FRANCISCO INTL ARPT,CA,APPROACH,NIGHT,3500.0,220.0,10.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-03-15,155,San Francisco International Airport,13.0,San Francisco,"-122.375, 37.61899948120117",-122.375, 37.61899948120117,94128,2010-03-15,0,13
143,2010,3,15,SWA,SOUTHWEST AIRLINES,B-737-500,KSMF,SACRAMENTO INTL,CA,APPROACH,DAY,4000.0,250.0,8.0,J2210,GREATER WHITE-FRONTED GOOSE,1,NONE,2010-03-15,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837,2010-03-15,0,5
144,2010,3,15,AWE,US AIRWAYS,A-320,KMCI,KANSAS CITY INTL,MO,TAKEOFF RUN,DAWN,0.0,110.0,0.0,K3302,RED-TAILED HAWK,1,NONE,2010-03-15,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153,2010-03-15,0,51
145,2010,3,15,SWA,SOUTHWEST AIRLINES,B-737-700,KLAS,MC CARRAN INTL ARPT,NV,CLIMB,DAWN,6000.0,250.0,3.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-03-15,39,McCarran International Airport,2181.0,Las Vegas,"-115.1520004, 36.08010101",-115.1520004, 36.08010101,89119,2010-03-15,0,21
146,2010,3,16,SWA,SOUTHWEST AIRLINES,B-737-700,KMAF,MIDLAND INTL,TX,LANDING ROLL,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-03-16,23,Midland International Airport,2871.0,Midland,"-102.2020034790039, 31.9424991607666",-102.2020034790039, 31.9424991607666,79706,2010-03-16,173,42
147,2010,3,17,FFT,FRONTIER AIRLINES,A-319,KLAS,MC CARRAN INTL ARPT,NV,TAKEOFF RUN,DAY,0.0,105.0,0.0,K5102,PEREGRINE FALCON,1,ABORTED TAKEOFF,2010-03-17,39,McCarran International Airport,2181.0,Las Vegas,"-115.1520004, 36.08010101",-115.1520004, 36.08010101,89119,2010-03-17,0,28
148,2010,3,18,UPS,UPS AIRLINES,MD-11,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,3500.0,210.0,10.0,YH004,HORNED LARK,1,NONE,2010-03-18,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213,2010-03-18,0,21
149,2010,3,18,SWA,SOUTHWEST AIRLINES,B-737-700,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,DAY,5.0,135.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-03-18,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240,2010-03-18,0,10
